1382427385,195000,0.2
1382427385,198000,2.97
1382485239,197000,0.5
1382487483,197000,0.5
1382490158,198000,0.5
1382492299,198000,0.91
1382493563,198000,0.5
1382500260,198000,1.25
1382501630,198000,0.21
1382502219,198000,0.025
1382502777,198000,1.63
1382502809,198000,0.5
1382503797,198000,0.725
1382507985,200000,1.6
1382508198,200000,0.0632
1382508662,205000,1
1382508684,207000,0.5
1382508717,210000,0.2
1382509340,212000,0.2
1382509340,215000,0.3
1382513923,215000,0.5
1382528131,220000,1
1382535427,210000,0.5
1382538005,220000,0.5
1382549479,220000,1.5
1382565102,224000,0.3
1382565103,225000,0.7
1382565953,225000,1.3
1382567938,233000,0.31174
1382573076,233000,0.18826
1382573076,233000,1
1382575063,234000,1
1382575526,234500,1
1382575526,235000,0.5
1382575895,237000,0.45
1382575907,237000,0.55
1382575907,237500,0.5
1382575907,240000,1
1382575908,240000,2
1382581733,242000,1
1382582046,243000,1
1382582138,244000,0.11
1382582138,244000,2
1382582468,245000,0.5
1382582468,245000,0.97
1382591576,247000,2
1382591598,248000,2
1382592105,244000,0.92030303
1382592106,244000,1
1382592134,234000,0.5
1382592196,220000,1
1382592253,210100,1
1382592456,210100,1.4083
1382594814,220000,0.5
1382594837,243000,5
1382594920,250000,2
1382594942,250000,0.5
1382594964,250000,0.09
1382595061,250000,0.09
1382595099,250000,0.0198
1382598466,249500,1.9
1382598494,249500,0.1
1382670260,220000,0.01
1382684572,200000,0.60182144
1382692500,201000,0.8
1382717539,201000,2
1382789716,200000,2.13995
1382863332,205000,0.5
1382911928,209000,2
1382912010,210000,0.5
1382917662,220000,0.21365
1382939200,218000,1
1382939217,219000,0.835318
1382939249,220000,0.6
1382939336,220000,0.075
1382941741,220000,0.325
1382941758,223000,1
1382941775,225000,1
1382941782,219000,0.004682
1382941789,215000,0.5
1382941826,230000,0.5
1382941893,240000,3.5
1382942005,240000,1.47
1382942132,245000,0.307
1382955530,214000,0.31
1382955531,215000,1.5
1382956125,223000,1
1382959576,224000,1
1382959576,225000,2
1382959576,226000,1
1382970233,224000,1
1382970234,224500,2
1382970235,225000,2
1382974134,213000,0.01
1382975239,213000,0.01
1382977750,213000,0.01
1383011445,225000,9
1383011492,225000,0.11
1383014416,225000,6.04
1383017223,225000,2.28467682
1383026747,232000,0.13
1383028986,232000,0.17
1383029209,233000,0.255
1383033501,227000,2.1675
1383037412,226000,1.8325
1383037440,226999,0.3
1383037954,227000,0.3
1383038122,245000,1.193
1383038122,250000,0.3002
1383038122,250000,2
1383038169,259000,0.097
1383038169,259000,1.903
1383059294,230000,0.69
1383059458,230000,0.31
1383059491,259000,0.097
1383059658,259500,3
1383059737,260000,5
1383067046,220000,0.15
1383089545,269500,1
1383089648,269500,1
1383091563,269500,1
1383091580,269500,0.76
1383091581,270000,4.24
1383091594,270000,0.76
1383091621,279000,1.8
1383092762,279000,0.2
1383092780,280000,0.2
1383092780,280000,0.8
1383094787,279000,6.6
1383102079,245000,1.02
1383102211,245000,0.98
1383102509,250000,2
1383104598,230000,0.1
1383104760,230000,1
1383105828,248500,1
1383105841,248999,0.91
1383106900,249000,0.35
1383107470,250000,1
1383107470,250000,2
1383107484,251000,1
1383107505,251500,0.7
1383109200,230000,0.01
1383109234,240000,1
1383109683,250000,3
1383109938,245000,0.9801
1383109971,245000,2
1383110381,247000,2
1383110520,249500,5.6
1383110744,249500,0.03
1383110744,250000,1.05
1383113779,255000,2
1383113817,260000,0.38
1383116199,250000,1
1383116714,250000,0.0102
1383116714,245000,0.0199
1383116714,230000,0.0102
1383118671,240000,0.01
1383118671,240000,0.99
1383120222,254000,0.01
1383151902,242000,2
1383152151,242000,2
1383156165,242000,0.29
1383165014,242000,1
1383169958,245000,0.4594
1383170558,250000,1
1383171210,250000,0.5
1383171267,255000,2
1383171429,255000,0.45
1383171521,255000,0.0245
1383171521,259000,1.4755
1383171620,259000,0.0244
1383171620,275000,0.9756
1383171758,275000,0.8
1383176205,250000,0.1
1383176206,242000,3.71137457
1383184989,249000,1
1383185016,250000,0.4998
1383185174,252000,1
1383185198,255000,1.000098
1383185230,260000,1
1383185347,273000,1.785
1383186877,250000,1.4802
1383187329,250000,1.1
1383193801,250000,7.36060987
1383193814,251000,3
1383197049,259500,4.5699
1383197071,260000,1
1383197088,265000,1.5999
1383197115,270000,1
1383198085,270000,0.089
1383198085,270000,0.031
1383198531,249000,1
1383199297,242000,0.99862543
1383204370,230000,0.575
1383204512,248500,1
1383204512,249000,1
1383206967,247998,3
1383207003,247998,0.00137457
1383207041,249998,1
1383208656,240000,0.575
1383216596,240000,0.425
1383220689,240000,0.36
1383237058,231000,0.06
1383239988,240000,1
1383240812,245000,1
1383265631,247000,0.5
1383267067,249996,1
1383269194,248000,2
1383269211,249996,6.9998
1383270357,249000,2
1383270374,249997,5.055
1383270407,250000,4
1383270594,250000,2.002
1383270626,250000,1.1
1383270764,250000,2.63
1383270902,250000,0.268
1383270902,250000,2.4
1383273037,255000,1.17
1383274125,255000,0.83
1383274126,255000,0.73862
1383274645,250000,0.1
1383274645,250000,0.8
1383275207,250000,0.1
1383275435,250000,0.9
1383281242,246000,5.1
1383283211,239000,3
1383283318,240000,1.9
1383284085,240000,3.1
1383285450,250000,2
1383290159,249500,1
1383290921,249300,0.51
1383292396,249000,1
1383292396,249050,1
1383292396,249100,1
1383292396,249150,1.97
1383292397,249300,4.3899
1383292397,250000,10
1383292427,250000,0.6401
1383295184,250000,0.0196
1383299887,240500,4.158
1383299887,240000,4.05
1383312391,236000,0.0195
1383316380,236000,2
1383317260,236000,0.0295
1383344975,236000,0.911
1383344997,235000,0.2473
1383364110,240000,1
1383372946,240000,3
1383379523,247999,0.034
1383381283,240000,0.5
1383387712,235001,0.3694
1383390277,235001,0.90719244
1383390629,235000,0.09180756
1383396649,235002,0.01
1383398288,240000,1
1383398505,235002,1.91
1383408450,240000,0.1010101
1383441479,240000,2
1383441632,240000,5
1383453846,236000,1.02
1383453846,235002,1.08
1383453846,235000,5.26089244
1383453846,235000,2.6
1383478300,239999,0.6
1383480284,235000,0.9999
1383482118,235500,1.2
1383482119,235000,0.8
1383487414,235000,0.2721
1383487414,235000,4.76700756
1383504231,239999,2
1383504293,239999,2.4883
1383504293,239999,0.1117
1383504371,239999,0.0883
1383504371,240000,0.8617
1383519156,249000,0.01188
1383519156,249000,4.98812
1383519860,249000,3.03213052
1383521899,249000,4.98974948
1383523228,250000,0.04
1383524561,250000,9.9599
1383526880,269000,2
1383531244,265000,0.1
1383531244,269000,0.1
1383533800,252001,0.999
1383534388,267000,1.4198
1383534388,267500,1.1802
1383534840,267000,4.1184
1383535098,267500,0.2
1383535757,267000,5
1383535799,267000,2.88
1383536036,267500,0.1587
1383536183,267000,0.0016
1383536183,260000,2.9984
1383536472,260000,0.0516
1383536569,255000,2
1383536569,255000,0.35
1383536852,260000,0.95
1383538495,260000,1
1383539559,251000,0.01
1383541236,263999,0.95
1383541438,267499,2
1383542722,263999,0.05
1383542764,260000,0.153846
1383545150,260000,1
1383545397,260000,1
1383545704,265000,0.1
1383545978,264000,1
1383546000,265000,1
1383546018,255000,4.7
1383546126,255000,1
1383546720,264500,5.11
1383546721,265000,6.9
1383546721,267000,1.5119
1383546721,267000,4.4781
1383547374,260000,0.04
1383551639,264999,7.5
1383555362,264000,3.7
1383555363,264997,0.8
1383555536,264997,0.23
1383556184,264997,5.0498
1383556717,265000,0.1011
1383559859,265000,0.1
1383559906,265000,0.4
1383559943,265000,0.1
1383560135,265000,1.2989
1383560135,265000,0.587894
1383560509,265000,0.1
1383560576,265000,0.01
1383561019,260000,3.846153
1383561020,260000,0.1011
1383561203,265000,0.03773773
1383564786,262000,2
1383565458,268000,2
1383565546,269000,2
1383565563,270000,1.5
1383565590,273000,3
1383565627,275000,1.5
1383568480,279000,1
1383568480,280000,5.8
1383571891,280000,1
1383572093,280000,0.78
1383574464,280000,0.1
1383577655,290000,4.5611
1383577655,290000,8.9389
1383586566,275000,2.9999
1383586623,275000,2.0001
1383587221,275000,1
1383587239,275000,3
1383605488,281000,0.7
1383608875,281000,3
1383608912,281000,0.18
1383610451,281000,3
1383611470,282000,0.1
1383611487,282000,0.1
1383611553,282000,0.02
1383615470,281500,0.847
1383616044,275000,0.1
1383616044,272000,1.053
1383617501,275000,1.5
1383618546,275000,5.7
1383620564,280000,0.1
1383620853,281000,6.4
1383622172,277000,2.1659
1383622510,275000,2
1383622930,280000,3
1383623108,281500,8.3798
1383623108,282000,8
1383623108,283000,1.1202
1383623182,283000,1
1383627271,280000,1
1383627835,284000,0.01
1383628588,284000,0.2
1383628895,280000,10
1383629668,284000,0.1
1383630833,280000,0.1
1383630833,280000,0.06
1383630833,280000,0.84
1383631019,280000,6
1383632434,282000,2
1383632550,284000,0.6899
1383632551,284000,0.8451
1383633215,283000,0.12
1383634869,281000,0.3
1383635393,282900,0.01596
1383643213,279000,0.02
1383643376,276000,0.99139116
1383651241,276000,0.99
1383659682,282900,0.01
1383670065,276000,0.01860884
1383670065,276000,0.011
1383670660,282900,3.2
1383671222,283000,0.04
1383671223,284500,2.16
1383683969,275000,1
1383684236,270001,0.1
1383684253,270000,1
1383684253,270000,1
1383684253,270000,0.1
1383684267,265000,1
1383689207,284000,0.01
1383699057,284000,2.69039116
1383699057,284500,7.82394
1383699057,284500,0.79
1383699057,285000,4.5555686
1383699057,285000,1.69010024
1383700138,285000,1.47789976
1383700351,295000,0.01
1383704727,290000,3.03030303
1383707107,290000,1.05
1383708651,290000,0.1
1383708763,290000,0.2
1383709010,290000,0.5
1383709087,290000,0.35
1383709354,290000,6.89655
1383710071,290000,1.01010101
1383711116,290000,6.9193
1383711233,290000,0.1
1383712543,290000,1.05
1383712726,290000,0.582
1383714120,290000,2.0202024
1383715250,290000,11.19154356
1383715250,290000,6.08845644
1383715716,290000,1.31094332
1383716055,295000,0.108
1383716416,295000,0.13
1383716695,295000,3.3
1383716712,295000,0.5
1383716789,295000,0.952
1383717199,298000,5
1383717937,298000,4.9999
1383718110,298000,1.7101
1383718212,297000,3
1383718870,298000,0.01
1383718942,298000,0.2799
1383719061,298000,1.7201
1383719133,298500,0.01
1383719270,298500,1.177
1383719513,298500,0.813
1383719513,298999,0.187
1383721463,297000,0.367
1383721463,295001,1.962025
1383721463,295000,0.048
1383721463,295000,0.1
1383721731,298994,0.01
1383724898,298000,2
1383725351,298000,0.51677852
1383725984,298000,0.939596
1383726497,298000,0.019
1383730855,298000,1.67224
1383731663,298000,0.58296
1383731664,298997,1.84894
1383733176,296500,5
1383738141,298997,0.01
1383739453,297000,10.2
1383740146,298997,0.01
1383742786,298500,0.01
1383743774,298500,0.781127
1383745893,298500,2.208873
1383745894,298651,5.791127
1383746192,298651,0.03725
1383747923,298651,1.671623
1383747975,298997,8.13106
1383748012,298998,0.813
1383748445,299000,0.01
1383749023,299000,0.782
1383749023,300000,0.99
1383749023,300000,1.3
1383749024,300000,2
1383749095,300000,11.588
1383749649,309000,0.01
1383751490,309000,0.99
1383754553,317000,4.3
1383779148,297000,2
1383779290,296500,0.051
1383780159,293000,0.1
1383780159,295000,0.049
1383780159,317000,0.871
1383785488,300500,0.05
1383785488,301000,0.1
1383785489,317000,2.129
1383785489,317000,3
1383785489,317000,1.9768
1383785704,317000,1
1383786327,316500,0.01
1383786682,316999,10
1383786682,317000,1
1383786683,317000,0.0396
1383786683,317000,2
1383786683,317999,2.6604
1383787223,317999,2
1383787502,317990,0.027
1383787502,317999,1.8597
1383789559,317000,0.1
1383790542,317999,2.8299
1383790542,318000,1.8701
1383790616,318000,0.017
1383790663,318000,1.1129
1383790663,318000,2
1383790701,318500,0.45
1383790804,318500,1.55
1383790804,318500,6.15
1383790958,318500,0.322
1383791950,319000,0.1
1383792954,319000,2.9
1383792954,320000,2.1
1383793038,320000,0.9
1383793817,338000,0.01
1383795491,344000,2
1383795491,345000,0.6
1383796515,343000,0.75
1383796627,343000,0.032215
1383797396,331000,3
1383797779,330000,10
1383798052,342900,0.1
1383798856,342900,0.35
1383798878,342900,0.00797467
1383798935,343000,1
1383798947,343000,1.45
1383798964,343000,1.1
1383800050,342999,0.1
1383800283,342999,0.1
1383801055,342999,0.3
1383801906,342900,0.35
1383802261,342000,0.01
1383804707,342000,2
1383805470,342000,1.74
1383807065,343000,0.3
1383807357,345000,1.928
1383807357,348000,8.072
1383807460,348000,1.84960905
1383807460,349999,5.15039095
1383807543,349999,0.380486
1383807732,349999,4.46912305
1383807954,350000,1
1383808086,349999,0.39087695
1383809080,350000,0.08
1383810057,350000,0.52912305
1383810057,350000,0.1031
1383810140,352000,0.099
1383810152,360000,2
1383810557,370000,2
1383810609,375000,4.6
1383810696,375000,2
1383810894,378000,1
1383810931,380000,2
1383811415,385000,3.6
1383811703,385000,0.0177308
1383811714,385000,0.0124852
1383811756,385000,0.9875148
1383811756,388000,1
1383811756,390000,1.0124852
1383812020,390000,0.9875148
1383812162,394999,4.9
1383813048,390000,1
1383813156,392000,0.5102
1383813604,392000,0.4898
1383813871,393000,0.05
1383814436,370000,1.95
1383814518,370000,0.05
1383814711,359000,1
1383814833,360000,0.3855
1383815542,385000,0.1
1383816097,390000,4
1383816234,390000,1.5
1383816763,390000,1.5
1383816763,390000,0.5
1383818103,390000,0.024
1383818285,393000,0.03
1383818352,394000,3.215848
1383818404,394000,1.784152
1383819506,390000,0.0396
1383819598,390000,0.0396
1383825957,394999,0.1
1383825957,400000,3.3
1383825958,400000,1.6
1383827195,405000,1
1383830104,390000,0.076
1383830104,390000,1.2209
1383830888,390000,1.8711
1383835363,408990,0.07335143
1383837298,389000,2.0604
1383837561,389000,6.4124474
1383837978,400000,0.04
1383838833,389000,0.43
1383838894,389000,2
1383839036,395000,0.18
1383839768,395000,1.82
1383839886,400000,2.75677773
1383840163,400000,0.25
1383844063,395000,1
1383844356,390500,10
1383844823,390500,0.1
1383846248,390500,0.6
1383846275,390000,0.018
1383846275,390000,1
1383846328,389000,1.9506226
1383848003,366000,0.01
1383851347,366000,0.02
1383851347,360000,12.78
1383851405,360000,0.02
1383851778,355000,5.1
1383855790,380000,3.4356274
1383856363,380300,3.2
1383857571,400000,0.01
1383857823,400000,0.04498767
1383857900,408990,1.42664857
1383857900,408999,4.6827
1383857900,410000,1.49065143
1383859009,380000,1
1383860555,395000,0.159
1383860648,395000,0.9524
1383860955,395000,0.8886
1383870077,400000,0.01
1383871803,400000,0.15
1383872035,400000,1.84
1383872035,400000,0.1
1383872035,400000,0.1206
1383873339,395000,0.5
1383876870,400000,0.000064
1383876871,403000,0.620236
1383879160,402000,2
1383879160,402999,3.27
1383879161,403000,0.349764
1383879161,403000,4
1383879161,404500,0.880236
1383880926,397000,0.1
1383880939,397000,0.92
1383880986,395500,1.918583
1383880986,395000,0.08
1383881022,390000,0.038
1383881022,390000,0.162
1383881082,390000,0.1
1383881145,390000,0.738
1383881351,380100,0.3
1383881351,380000,0.0643726
1383881351,378000,1
1383881452,378000,0.00016466
1383882194,390000,0.05
1383882194,399000,4.75
1383882349,399000,1.025
1383882525,404000,1.5
1383882632,403000,0.1
1383883010,403000,0.78629434
1383883062,404000,0.5
1383883597,404000,0.74
1383883815,403999,0.5
1383883815,404000,1.26
1383883815,404500,9.119764
1383883815,408999,0.25
1383883816,409000,1.040236
1383883859,409000,0.2
1383884258,409000,3.759764
1383884742,405000,0.1799
1383884743,410000,0.79571
1383885163,410000,2.71363857
1383885163,410000,0.85406143
1383886564,410000,3.14593857
1383886564,410000,4
1383886564,410000,1.3
1383886720,415000,1
1383887251,415000,0.72274217
1383887268,415000,0.27725783
1383887309,419000,0.74
1383887309,419000,0.26
1383887438,419000,1
1383887542,419000,1
1383887746,419000,0.74
1383887747,419000,3
1383887886,420000,2.1
1383888089,420000,0.1567
1383888089,420000,2
1383888089,420000,1.5073
1383888104,420000,1
1383888157,420000,0.4927
1383888157,420000,0.4596828
1383888362,419000,0.985
1383888362,415000,0.72274217
1383888362,410000,0.1
1383888362,400000,0.05
1383888362,400000,1
1383888362,400000,2.14225783
1383888950,420000,0.5
1383889302,419999,0.079
1383889302,420000,0.321
1383889366,420000,2.38
1383889428,420000,0.4
1383889999,400000,7.85774217
1383889999,400000,0.56225783
1383890088,420000,0.9393172
1383890088,420000,0.1
1383890088,420000,0.9606828
1383890655,410000,1
1383891475,410000,1
1383891984,420000,0.3351822
1383891984,420000,0.55
1383891984,420000,1.1648178
1383893158,420000,1
1383893759,420000,0.8351822
1383893759,420000,0.5221178
1383894195,420000,0.9768822
1383894307,428019,6
1383894365,430000,2
1383894494,430000,1
1383894494,430000,0.25
1383894494,430000,0.75
1383894539,430000,4.25
1383894539,430000,0.1
1383894704,430000,0.65
1383895568,429999,0.499
1383895568,430000,0.501
1383895617,429900,1
1383895750,429900,0.3
1383895877,429999,0.5
1383895877,430000,1.498
1383895878,430000,0.002
1383895938,430000,1.998
1383896166,430000,0.05
1383896166,430000,0.5
1383896166,420000,0.55
1383896167,410000,0.05
1383896167,410000,0.25
1383896383,425000,2.1086
1383896383,445000,1.5
1383896383,449000,0.5
1383896383,449997,0.5
1383896383,449998,5
1383896384,449999,1.50251
1383896979,420000,0.1
1383897066,440000,0.1
1383897118,440000,0.3
1383897335,445000,1
1383897676,440000,0.14
1383897813,448000,0.045
1383897865,448000,0.09
1383897967,415000,0.2
1383899359,414000,0.0584
1383899950,415000,0.5
1383899972,415000,0.34631048
1383900255,415000,0.15368952
1383900255,415000,0.34631048
1383901042,415000,0.024
1383901747,415000,0.5
1383901834,415000,0.33
1383902137,416000,1
1383902501,416000,0.5
1383902589,420000,2
1383903414,421000,0.199
1383905192,423000,0.05
1383905193,429999,0.5
1383905372,430000,0.514
1383905489,430000,0.87
1383907966,421000,0.055
1383913142,421000,0.546
1383913142,421000,1.01
1383913142,420000,3.35217533
1383914291,420000,2.00725
1383914515,420000,4
1383915058,420100,0.6059
1383916395,420100,0.5841
1383916783,430000,1
1383917220,430000,1.325
1383918659,430000,1
1383919668,430000,0.675
1383928760,444999,0.03
1383928785,444999,0.47
1383928785,445000,2
1383928785,446500,3.14
1383929165,446500,3
1383929332,446500,0.013
1383929429,446500,1.5
1383929809,446499,4.8
1383929947,446500,0.7
1383932960,445000,0.01
1383934644,445000,0.03
1383938326,421500,0.5
1383938378,421000,0.88
1383938400,420000,2
1383938400,420000,0.9
1383938424,415000,0.57
1383938937,445000,1.96
1383952810,445000,1
1383953102,445000,0.4
1383953480,445000,0.52
1383953517,420000,0.0148
1383953789,445000,3.08
1383954502,446000,3.027
1383959134,445999,2
1383959134,446000,1.973
1383959134,446500,0.527
1383963374,446000,0.37129
1383968841,445000,2.21
1383971704,430000,0.85
1383972593,443999,1
1383972880,443999,4
1383972880,444000,1
1383973248,444000,0.08361
1383974815,430000,0.161
1383974815,430000,9.159
1383974914,430000,0.841
1383974914,425000,2.824
1383974914,425000,0.069
1383976293,415000,0.43
1383976293,401000,2.5
1383976293,400000,0.2
1383976293,400000,0.3
1383976294,400000,0.025
1383977543,400000,2
1383980896,420000,0.01
1383980933,400500,0.01
1383980965,420000,2.96
1383981608,424000,7.8699
1383982306,425000,1
1383986900,425000,0.82447765
1383986993,425000,0.74952235
1383986993,425000,0.25047765
1383987246,425000,0.17647
1383988240,430000,0.098
1383988342,444999,1.9
1384005971,440000,2.77
1384005971,440000,4.04818749
1384008230,440000,0.95131251
1384008230,440000,0.74868749
1384008343,440000,1.9
1384010474,444997,3
1384010474,444999,3.74
1384012103,444999,0.1
1384013126,444999,0.1
1384015726,440000,0.1
1384018950,425100,3.1
1384018950,425000,1
1384021640,444999,0.02
1384030408,444999,0.96
1384034844,444999,3.18
1384034844,446500,6.92
1384038701,446300,1
1384038701,446500,2.2
1384038701,450000,1
1384044299,422000,1
1384044299,420000,1
1384044299,420000,3
1384044299,410200,1
1384045387,415000,0.2
1384045387,410200,1
1384045387,410100,0.3
1384045512,410000,2
1384045663,410000,1
1384045705,405000,3
1384045772,403000,0.148
1384045772,403000,0.352
1384045916,403000,0.03517
1384045916,385000,1.96483
1384046064,375000,5
1384046136,348000,1
1384046835,380000,3
1384057782,352000,1.42
1384057939,362000,1.38
1384057980,350000,0.062
1384058002,345500,6.5
1384062887,420000,0.49725
1384063094,420000,0.5
1384063191,420000,1.315
1384064359,400000,0.49725
1384065472,405000,0.046
1384065784,380000,0.04
1384066886,410000,1
1384069211,415000,5
1384073282,415000,5
1384073282,415000,1
1384074887,410000,1
1384077025,400000,5
1384080781,400000,0.12
1384094259,390000,0.06
1384094259,385500,0.518807
1384094260,385000,2.421193
1384097208,380100,1.3156
1384097208,380000,0.21
1384097209,380000,0.4744
1384097383,380000,2.1556
1384097383,360000,0.6444
1384097578,360000,0.25
1384097579,351500,0.38791052
1384101129,351500,0.61208948
1384101129,351500,0.1
1384101129,350000,0.3
1384101129,350000,1.48691052
1384106687,380000,0.97
1384116111,355500,3
1384116111,355000,5
1384122030,380000,2
1384125882,380000,0.03
1384125909,397000,3
1384125935,399999,1.98
1384125968,400000,6
1384125968,400000,0.11783909
1384125986,405000,2
1384126013,410000,0.293
1384126368,414000,0.5
1384127296,418000,3.0255
1384129005,418000,0.9745
1384129042,420000,0.01
1384134281,390000,0.205
1384134298,390000,0.815
1384134298,390000,0.1
1384134348,390000,0.02
1384135640,380000,0.05
1384135640,380000,5.35
1384136140,381000,4.0095
1384136140,385000,0.0594
1384138361,390000,0.065
1384138383,405000,0.01
1384139257,405000,0.99
1384139258,419999,0.01
1384140065,419999,0.49
1384140065,420000,1
1384140066,420000,0.54
1384141374,400000,0.5
1384141374,400000,4.5
1384141669,415000,0.01
1384141726,400000,0.5
1384141727,400000,0.5
1384141775,415000,0.05
1384142037,415000,0.5
1384142888,415000,0.03
1384143651,390000,0.2195
1384143753,415000,0.01
1384144508,400000,2.1
1384144544,400000,0.9
1384144631,415000,0.01
1384145068,399999,1
1384145155,399999,1
1384145342,399999,2
1384145750,399999,1
1384146359,399998,0.9994
1384146426,405000,1
1384146690,415000,1
1384148719,400000,0.11666
1384148719,399999,0.101
1384148720,399998,0.78294
1384149474,410900,0.2494
1384149474,411000,1.7506
1384151041,400000,10
1384151128,400000,3
1384151645,400000,0.395
1384152208,400000,0.35
1384153097,386000,0.83853
1384155591,390000,1.01102
1384160101,404000,4.04
1384160586,404000,1.96
1384164735,391000,9.402
1384164777,390100,6.32017448
1384165448,406000,0.01
1384167522,400000,0.2
1384167522,390100,0.67982552
1384167523,390000,4.35355448
1384167822,390000,2
1384168000,414000,0.1503
1384168000,419999,0.0997
1384171741,400000,0.2
1384171742,400000,0.8
1384172059,400000,0.75
1384174417,400000,0.24
1384174885,418999,0.01
1384178380,418999,0.09
1384178381,419999,0.9003
1384178382,420000,4.0097
1384178444,420000,0.11559414
1384178748,424999,2
1384178748,430000,2
1384178748,430000,0.93951
1384178748,435000,2
1384178748,440000,2.06049
1384179105,441000,1
1384180363,441000,0.5
1384184276,420000,0.2
1384184276,410000,0.25
1384184277,400000,0.26
1384184277,400000,0.519
1384184277,400000,0.25
1384184277,400000,5.1
1384184712,400000,0.00146976
1384184713,440000,0.00853024
1384184959,440000,0.25
1384185362,420000,0.1
1384185362,400000,0.25
1384185362,390000,3.84644552
1384185363,390000,0.80355448
1384208535,420000,0.02361
1384212534,438000,0.01
1384219524,420000,0.17639
1384219524,420000,4.82361
1384220496,420000,0.3
1384220553,420000,0.01
1384220712,420000,1
1384220888,430000,2
1384220940,433000,1
1384220976,434000,1
1384225224,430000,1
1384225732,430000,0.01
1384226720,420000,0.86639
1384226720,420000,0.62361
1384228206,420000,2
1384229600,420500,0.7719368
1384230755,431000,0.096
1384231784,425000,2.78962628
1384232826,425000,1
1384233684,426000,0.5595
1384234072,431000,1
1384234113,431000,1.904
1384234751,431000,0.466753
1384238725,431000,0.023
1384238922,431000,0.23
1384239228,431000,0.5135
1384239270,431000,0.00005235
1384239270,433000,1
1384239270,433000,0.99994765
1384242450,434800,0.5
1384242450,439000,0.5
1384242477,439000,0.5
1384243095,439600,1
1384243095,439900,1
1384243095,439900,1
1384243095,439997,6
1384243181,439997,1
1384244099,438000,0.3
1384244577,438000,2.7
1384244810,430000,0.5
1384244810,430000,0.2872
1384245123,430000,1.2127
1384245124,439997,3
1384245124,439998,0.118404
1384245124,440000,2.44664727
1384245124,440000,0.3
